336589046807527424, 140.1740, 7.4289, 3.6365, 0.00026, J092041.7+072544.0, 140.1738, 7.4289, 2.23720
160102216974204928, 140.8453, 3.6393, 3.0063, 0.00026, J092322.8+033821.5, 140.8450, 3.6393, 2.22440
347566569905192960, 145.8100, 6.8992, 3.2371, 0.00002, J094314.4+065357.0, 145.8100, 6.8992, 2.35310
254396961614987264, 149.9281, 53.3949, 3.3523, 0.00023, J095942.7+532341.6, 149.9279, 53.3949, 2.57390
265375787975180288, 150.0670, 45.0314, 3.3174, 0.00038, J100016.0+450153.1, 150.0667, 45.0314, 2.54250
254396960851623936, 151.4356, 52.1509, 3.1589, 0.00014, J100544.5+520903.3, 151.4354, 52.1509, 2.17360
245670974333124608, 151.6900, 46.4548, 4.4440, 0.00002, J100645.6+462717.2, 151.6900, 46.4548, 4.25700
245670976279281664, 152.2192, 47.9313, 0.4359, 0.00007, J100852.6+475552.5, 152.2192, 47.9312, 2.85170
217242135131324416, 154.3579, 61.2743, 2.8052, 0.00038, J101725.8+611627.5, 154.3575, 61.2743, 2.76810
141805249428979712, 155.2362, 2.4562, 2.2130, 0.00037, J102056.6+022722.3, 155.2358, 2.4562, 2.22170
157569207494508544, 156.7067, 58.3505, 2.7946, 0.00002, J102649.6+582101.7, 156.7067, 58.3505, 2.26920
77065824124272640, 157.9704, 1.1564, 2.6200, 0.00040, J103152.8+010923.0, 157.9700, 1.1564, 2.40220
284234357978169344, 158.8681, 53.2280, 3.2251, 0.00020, J103528.3+531340.7, 158.8679, 53.2280, 2.39150
246515464132362240, 159.2219, 49.0643, 2.8256, 0.00021, J103653.2+490351.3, 159.2217, 49.0642, 2.81840
246515463775846400, 160.2946, 49.2974, 2.7978, 0.00039, J104110.6+491750.6, 160.2942, 49.2974, 2.66490
246798292522893312, 160.9373, 49.7547, 2.4654, 0.00025, J104344.9+494516.7, 160.9371, 49.7546, 2.47570
246798292682276864, 161.2560, 50.6794, 3.9978, 0.00018, J104501.4+504045.9, 161.2558, 50.6794, 3.94920
138145773287112704, 161.4315, 65.7226, 2.9705, 0.00023, J104543.5+654321.3, 161.4313, 65.7226, 2.94000
246798291574980608, 163.6253, 49.3298, 3.9983, 0.00033, J105430.0+491947.1, 163.6250, 49.3298, 2.92270
246798291574980608, 163.6253, 49.3298, 3.9983, 0.00033, J105430.0+491947.1, 163.6250, 49.3298, 3.39120
282545494251536384, 165.0325, 6.4451, 2.9669, 0.00001, J110007.8+062642.2, 165.0325, 6.4451, 2.95540
218086199598776320, 165.1341, 60.7623, 2.4116, 0.00030, J110032.1+604544.1, 165.1337, 60.7623, 2.25320
267626190074806272, 166.7383, 57.8563, 2.7205, 0.00034, J110657.1+575122.9, 166.7379, 57.8564, 2.19260
282827320371183616, 168.1395, 6.1053, 3.2780, 0.00036, J111233.4+060618.9, 168.1392, 6.1052, 3.26420
235820652374786048, 172.2085, 3.8046, 2.9181, 0.00019, J112850.0+034816.5, 172.2083, 3.8046, 2.63390
138708834741911552, 173.6718, 67.2976, 2.9625, 0.00010, J113441.2+671751.3, 173.6717, 67.2976, 2.81540
285642003704709120, 174.7533, 55.1933, 2.4234, 0.00036, J113900.7+551135.8, 174.7529, 55.1933, 2.19350
236382447682453504, 176.4770, 5.8962, 2.3014, 0.00034, J114554.4+055346.3, 176.4767, 5.8962, 2.19410
145183171338567680, 177.9086, 2.1029, 2.2581, 0.00023, J115138.0+020610.4, 177.9083, 2.1029, 2.20320
286205174584705024, 178.5924, 53.9994, 2.7616, 0.00032, J115422.1+535957.9, 178.5921, 53.9994, 2.47250
268752206289698816, 181.8144, 59.8953, 4.4833, 0.00026, J120715.4+595342.9, 181.8142, 59.8952, 4.19520
93674607168454656, 183.0971, -3.4422, 3.6863, 0.00041, J121223.2-032632.0, 183.0967, -3.4422, 3.51320
146028589492469760, 183.5959, 2.7147, 2.2239, 0.00011, J121423.0+024252.8, 183.5958, 2.7147, 2.19100
346440446307729408, 185.0891, 9.3599, 4.1103, 0.00039, J122021.3+092135.7, 185.0887, 9.3599, 4.12050
346440446148345856, 185.1676, 9.3908, 3.1361, 0.00013, J122040.2+092326.8, 185.1675, 9.3908, 3.13270
386129058607398912, 185.1950, 44.2102, 3.1981, 0.00002, J122046.8+441236.7, 185.1950, 44.2102, 3.13560
