184308600913526784, 7.9616, -10.6089, 2.98561, J003150.77-103632.1, 2.986, 52146, 654, 186
184308601999851520, 8.0137, -8.7348, 3.25326, J003203.29-084405.1, 3.253, 52146, 654, 445
184308602100514816, 8.0875, -9.4568, 2.22679, J003220.99-092724.3, 2.228, 52146, 654, 469
184308600473124864, 8.2088, -10.8993, 2.44489, J003250.12-105357.6, 2.447, 52146, 654, 81
117597637208702976, 8.3347, 15.6903, 2.25658, J003320.32+154124.9, 2.257, 51821, 417, 577
184308600577982464, 8.6226, -10.6075, 2.26672, J003429.43-103626.9, 2.268, 52146, 654, 106
184308602419281920, 8.7578, -9.3049, 2.41868, J003501.88-091817.6, 2.421, 52146, 654, 545
110560641957232640, 8.7657, 0.2783, 2.66967, J003503.76+001641.7, 2.671, 51793, 392, 440
184308600582176768, 8.7734, -10.5934, 2.25953, J003505.61-103536.4, 2.260, 52146, 654, 107
184308602595442688, 8.8839, -9.2138, 3.75002, J003532.12-091249.7, 3.750, 52146, 654, 587
110560642057895936, 8.9411, 0.3849, 3.22414, J003545.86+002305.7, 3.226, 51793, 392, 464
117879093348794368, 9.3859, 14.7161, 2.36867, J003732.61+144258.0, 2.367, 51817, 418, 182
117879093491400704, 9.4048, 14.3233, 2.29112, J003737.14+141923.7, 2.288, 51817, 418, 216
117879094435119104, 9.4252, 15.8273, 2.70691, J003742.04+154938.2, 2.707, 51817, 418, 441
117879094481256448, 9.4550, 15.8690, 4.07285, J003749.19+155208.4, 4.072, 51817, 418, 452
117879093134884864, 9.5664, 14.0513, 2.71650, J003815.93+140304.5, 2.717, 51817, 418, 131
117879094611279872, 9.6345, 15.4210, 2.46190, J003832.27+152515.6, 2.462, 51817, 418, 483
118160835313926144, 9.9165, 15.4557, 2.85987, J003939.96+152720.4, 2.867, 51879, 419, 349
184590144379027456, 10.0317, -10.6072, 2.54555, J004007.61-103625.8, 2.546, 52162, 655, 131
184590145851228160, 10.2277, -9.2575, 4.97600, J004054.65-091526.8, 4.976, 52162, 655, 482
118160835297148928, 10.2749, 15.0868, 2.29191, J004105.97+150512.4, 2.284, 51879, 419, 345
184590146186772480, 10.4272, -8.9513, 3.59567, J004142.52-085704.6, 3.595, 52162, 655, 562
110842120431992832, 10.4298, -0.9820, 2.55450, J004143.16-005855.1, 2.544, 51794, 393, 250
184590144043483136, 10.5218, -10.6660, 2.48823, J004205.22-103957.5, 2.489, 52162, 655, 51
117879092749008896, 10.5626, 14.9321, 2.59734, J004215.02+145555.4, 2.597, 51817, 418, 39
184871559805009920, 10.5823, -10.3360, 3.88011, J004219.74-102009.4, 3.882, 52148, 656, 269
117879092635762688, 10.6694, 14.2582, 3.68695, J004240.65+141529.6, 3.722, 51817, 418, 12
118160835603333120, 10.8218, 15.7981, 2.33238, J004317.22+154753.2, 2.334, 51879, 419, 418
110842120142585856, 10.8476, -0.2646, 2.79790, J004323.43-001552.6, 2.798, 51794, 393, 181
184590146480373760, 11.0000, -9.5333, 3.18874, J004400.00-093159.9, 3.189, 52162, 655, 632
184590146451013632, 11.0444, -9.4353, 2.28431, J004410.64-092607.0, 2.284, 52162, 655, 625
118160834357624832, 11.2320, 13.8087, 2.22512, J004455.68+134831.4, 2.225, 51879, 419, 121
118160834181464064, 11.7952, 14.9543, 2.29093, J004710.84+145715.5, 2.292, 51879, 419, 79
110842121853861888, 11.8188, 0.3879, 2.20907, J004716.50+002316.5, 2.208, 51794, 393, 589
110842121849667584, 11.8863, 0.3532, 2.87810, J004732.72+002111.4, 2.879, 51794, 393, 588
111124106841161728, 12.0253, 0.7732, 2.35913, J004806.06+004623.4, 2.358, 51913, 394, 329
111124106669195264, 12.0253, -1.0560, 2.52767, J004806.06-010321.5, 2.527, 51913, 394, 288
110842119505051648, 12.2184, -0.4086, 2.69533, J004852.41-002431.0, 2.696, 51794, 393, 29
111124106870521856, 12.2348, 0.9467, 2.32503, J004856.35+005648.1, 2.325, 51913, 394, 336
184871561067495424, 12.2429, -8.7029, 2.21217, J004858.28-084210.5, 2.212, 52148, 656, 570
184871559008092160, 12.3360, -9.8423, 2.34960, J004920.62-095032.1, 2.340, 52148, 656, 79
184871561155575808, 12.4624, -9.5099, 3.34977, J004950.97-093035.5, 3.350, 52148, 656, 591
184871558987120640, 12.4751, -10.1040, 2.23779, J004954.02-100614.3, 2.237, 52148, 656, 74
111124106497228800, 12.5265, -0.8887, 4.33167, J005006.35-005319.2, 4.332, 51913, 394, 247
118442275863789568, 12.5440, 15.6527, 2.95462, J005010.54+153909.6, 2.954, 51871, 420, 333
111124107151540224, 12.5885, 0.8597, 2.23410, J005021.22+005135.0, 2.234, 51913, 394, 403
118442275427581952, 12.6733, 14.6322, 2.80000, J005041.59+143755.8, 2.800, 51871, 420, 229
185153159813922816, 12.6796, -9.7208, 2.90348, J005043.09-094314.7, 2.899, 52177, 657, 383
185153159562264576, 12.7645, -9.0100, 2.27913, J005103.47-090035.8, 2.280, 52177, 657, 323
111124107696799744, 13.0100, 1.0248, 2.27063, J005202.40+010129.2, 2.271, 51913, 394, 533
185153159222525952, 13.0253, -11.1439, 3.25361, J005206.08-110838.0, 3.249, 52177, 657, 242
118442276279025664, 13.0566, 15.3472, 2.23121, J005213.58+152049.9, 2.232, 51871, 420, 432
